train_acc,train_loss,val_acc,val_loss,curr_epoch
0.39372619847670254,1.6317059,0.5410615808823529,1.2646732,0
0.5767879144265232,1.1690875,0.6159466911764706,1.0534375,1
0.6571180555555556,0.9616566,0.6446461397058824,0.99957657,2
0.714647737455197,0.80617005,0.6581801470588236,0.9626789,3
0.7619847670250895,0.6698814,0.6757123161764705,0.95199984,4
0.8094548051075269,0.5430471,0.6886488970588236,0.91401494,5
0.8491193436379928,0.4288317,0.7071691176470588,0.9517541,6
0.8793262768817204,0.3407028,0.6990579044117646,1.0538279,7
0.908910170250896,0.25539276,0.6975873161764705,1.0922772,8
0.9164776545698925,0.2375914,0.6991498161764705,1.2273133,9
0.9381790434587814,0.17605905,0.7006204044117647,1.3471371,10
0.9459495407706093,0.15319939,0.6931066176470588,1.3117688,11
0.9603074596774194,0.11405795,0.6998851102941177,1.3706696,12
0.9687570004480287,0.08849389,0.6959788602941177,1.4971383,13
0.966068828405018,0.099132456,0.7005744485294118,1.476399,14
0.9678889448924731,0.09308369,0.7107766544117646,1.5848969,15
0.9781446012544803,0.06349161,0.7229319852941176,1.5166988,16
0.9802377352150538,0.060562976,0.7204044117647059,1.4759948,17
0.9835349462365591,0.048613723,0.7239200367647058,1.5588713,18
0.9855440748207884,0.042182423,0.7022288602941177,1.6294419,19
0.9782076052867384,0.06533135,0.7082490808823529,1.5402279,20
0.9815678203405018,0.052853275,0.7177619485294118,1.6871688,21
0.9871891801075269,0.039522134,0.7252987132352942,1.6188667,22
0.988456261200717,0.033403542,0.7265625,1.6488348,23
0.9830589157706093,0.05290867,0.7286994485294118,1.5829866,24
0.9873781922043011,0.036306176,0.7298713235294118,1.58766,25
0.9927755376344086,0.021224746,0.7349494485294118,1.6224871,26
0.9935105846774194,0.020375464,0.7245404411764705,1.7450033,27
0.9907104054659498,0.027410386,0.7147288602941176,1.7061867,28
0.9850260416666666,0.044697627,0.7438419117647059,1.5744845,29
0.9947706653225806,0.014733879,0.7325597426470588,1.6315014,30
0.9975078405017922,0.0076997583,0.7384191176470588,1.7819595,31
0.9935315860215054,0.021442993,0.7313419117647059,1.7357906,32
0.993433579749104,0.019577723,0.7231847426470588,1.802453,33
0.9893383176523298,0.031534728,0.7377757352941177,1.6585633,34
0.9917184699820788,0.025964208,0.732421875,1.6133465,35
0.9894993279569892,0.03226952,0.7340762867647059,1.6321671,36
0.9972138216845878,0.008540023,0.7397977941176471,1.6908019,37
0.9944976478494624,0.017507749,0.7370634191176471,1.733606,38
0.9948616711469535,0.014713324,0.7342371323529412,1.7600744,39
0.9891493055555556,0.03489474,0.7239659926470587,1.7816057,40
0.9933635752688172,0.021058708,0.7357306985294118,1.7261556,41
0.9974798387096774,0.008270144,0.7247472426470588,1.8190187,42
0.9977948588709677,0.006662134,0.7349034926470588,1.8769705,43
0.9984248991935484,0.004531796,0.7345588235294118,1.8500626,44
0.9978648633512546,0.006482044,0.7295266544117647,1.8948171,45
0.992208501344086,0.02472109,0.7399816176470588,1.7598785,46
0.9965417786738352,0.010336739,0.7375459558823529,1.8445972,47
0.9964507728494624,0.012831903,0.7375459558823529,1.8544042,48
0.9985719086021505,0.004633308,0.7311351102941177,1.8319445,49
0.9981518817204301,0.0056543504,0.7343060661764705,1.8923973,50
0.9984669018817204,0.004738405,0.7341681985294117,1.8053017,51
0.9985719086021505,0.0046072034,0.7303538602941176,1.9342988,52
0.9978018593189965,0.00611099,0.7431066176470588,1.8846171,53
0.995127688172043,0.01575369,0.7454044117647058,1.756884,54
0.9989359318996416,0.0033837813,0.7474494485294118,1.7938877,55
0.9963877688172043,0.012341424,0.7341222426470588,1.7910812,56
0.9963457661290323,0.01109607,0.7411994485294118,1.7393354,57
0.9984038978494624,0.004725833,0.7424172794117647,1.8768184,58
0.9985509072580645,0.004662165,0.7437959558823529,1.7836406,59
0.9987469198028674,0.0039022495,0.7473115808823529,1.7586339,60
0.9960097446236559,0.012736382,0.7424172794117647,1.7586591,61
0.9978578629032258,0.005955698,0.7404181985294118,1.7971655,62
0.9995379704301075,0.0017797594,0.7447150735294118,1.8316672,63
0.9996849798387096,0.0012622103,0.7500459558823529,1.8014654,64
0.9999369959677419,0.00048819216,0.7450137867647059,1.8555536,65
0.9998739919354839,0.0006577902,0.7415900735294118,1.8732563,66
0.9996919802867384,0.0007977569,0.7446691176470588,1.9293718,67
