train_acc,train_loss,val_acc,val_loss,curr_epoch
0.44749853788656857,1.5135307,0.5828814338235294,1.1295127,0
0.6393518914755221,1.011586,0.6905560661764706,0.8583706,1
0.7250067756476093,0.7768739,0.7292509191176471,0.7535466,2
0.791080038228917,0.5960709,0.753125,0.7400161,3
0.8451800182585872,0.44320652,0.7857996323529413,0.6200446,4
0.8911839909277645,0.31296733,0.8135799632352942,0.5948719,5
0.9231017488303093,0.2215814,0.8368795955882353,0.541212,6
0.9424404277929933,0.1657272,0.8345818014705882,0.55472904,7
0.9574970757731371,0.121152125,0.8738051470588235,0.42453343,8
0.9670199810281866,0.09490784,0.8918198529411765,0.40639138,9
0.9735789862204725,0.07559571,0.8920266544117647,0.3931438,10
0.9781886554262239,0.06359302,0.8800091911764707,0.47698602,11
0.9817730621647838,0.052007835,0.8990579044117647,0.38243386,12
0.9851443926166837,0.042735226,0.8932904411764706,0.39163557,13
0.9876478161017916,0.037371106,0.9201516544117647,0.31022158,14
0.9866983339039141,0.039012454,0.9066176470588235,0.35669374,15
0.9900036909448819,0.030145895,0.9128216911764706,0.32968494,16
0.9923065195994523,0.022437729,0.9199678308823529,0.312762,17
0.9927536231884059,0.022631936,0.9208869485294118,0.322927,18
0.9938689304461942,0.01893495,0.9260110294117647,0.2899559,19
0.99438156167979,0.0167136,0.9233226102941176,0.35601974,20
0.9947979073947278,0.01613259,0.9228860294117647,0.29169232,21
0.9937008765548329,0.01803556,0.9303079044117647,0.30005163,22
0.9952245057343376,0.014451897,0.9342141544117647,0.26480055,23
0.9958026646125756,0.012370022,0.9345128676470589,0.2619645,24
0.9965511062136255,0.010707765,0.9415441176470589,0.24458751,25
0.9949886953668835,0.014700461,0.9361213235294118,0.26019472,26
0.9948019192913385,0.014876265,0.9313419117647058,0.2935238,27
0.9952837926509186,0.014163435,0.9399356617647058,0.25491804,28
0.9963910761154856,0.011013813,0.9389016544117647,0.23907836,29
0.9955913713910761,0.012574071,0.9349494485294118,0.29633617,30
0.9963870642188748,0.010877854,0.9443244485294118,0.2515177,31
0.9970985072178478,0.008525199,0.9369025735294118,0.25709262,32
0.9979904855643045,0.006169634,0.9471047794117646,0.20819417,33
0.9969959809711286,0.00877372,0.9477481617647058,0.21692216,34
0.9970062335958005,0.009394892,0.9424632352941176,0.23256679,35
0.9981197577884287,0.0059480243,0.9443244485294118,0.222931,36
0.9970574967191601,0.00879621,0.9369485294117647,0.24837784,37
0.997340558313363,0.0074317697,0.9455422794117647,0.23013142,38
0.9972728018372703,0.008316825,0.9521369485294118,0.21169329,39
0.9974265912073491,0.0076376833,0.9461856617647058,0.22368744,40
0.9975803805774278,0.007044357,0.9489659926470588,0.19258794,41
0.9980622539370079,0.0056748316,0.9407628676470589,0.26817134,42
0.9975046003081137,0.007870016,0.9564338235294118,0.20706955,43
0.9989849901574803,0.0032810357,0.9583869485294118,0.18304509,44
0.9985543799212598,0.00417782,0.9497472426470589,0.22469282,45
0.9984416010498688,0.0048417263,0.9552619485294118,0.17299235,46
0.9983698326771654,0.0048811375,0.9556066176470589,0.1994451,47
0.9986774114173228,0.0041919304,0.9548253676470588,0.21014965,48
0.998790190288714,0.003907978,0.9536075367647058,0.21972838,49
0.9984826115485564,0.004447025,0.9478860294117647,0.24542856,50
0.9982673064304461,0.005318371,0.9595588235294118,0.18979171,51
0.998570873273993,0.0043164743,0.9571691176470589,0.19565849,52
0.9978366961942258,0.006380626,0.9563419117647058,0.20763376,53
0.9979454631690061,0.005983291,0.9456341911764706,0.24340346,54
0.9981135170603674,0.0059303767,0.9471507352941175,0.24194205,55
0.9986261482939632,0.0042896867,0.9555606617647058,0.20198429,56
0.9988271888907908,0.0035628255,0.9625919117647058,0.1880046,57
0.9992208005249343,0.0023030168,0.9591681985294118,0.20475757,58
0.9995693897637795,0.001533656,0.9544806985294118,0.20085375,59
0.9993335793963255,0.0017414397,0.9567784926470588,0.21798138,60
0.9989132217847769,0.0036162913,0.9548713235294117,0.21604879,61
0.998421095800525,0.0048408597,0.9471507352941175,0.2366724,62
0.9982673064304461,0.0054939915,0.9513556985294118,0.19486114,63
0.9988414534120735,0.003456982,0.9536994485294118,0.19064464,64
0.9977341699475065,0.0068065217,0.9595128676470589,0.18090424,65
0.9987184219160105,0.0038463266,0.9568244485294117,0.19636548,66
0.9988004429133859,0.0036980987,0.9579963235294118,0.17916596,67
0.999026000656168,0.0030007455,0.9630284926470589,0.14675376,68
0.9993335793963255,0.0020840925,0.9676240808823529,0.14706764,69
0.999753937007874,0.000867261,0.9661075367647058,0.15367194,70
0.9996104002624672,0.0012385891,0.9642003676470589,0.15581419,71
0.9996924212598425,0.00088479393,0.967578125,0.15254873,72
0.9999077263779528,0.0003733017,0.970703125,0.13979511,73
0.9999589895013123,0.00016778902,0.97421875,0.122176215,74
0.9999077263779528,0.00043823716,0.9696231617647058,0.14353532,75
0.9998974737532809,0.0003215942,0.9691865808823529,0.1384758,76
0.9999692421259843,0.00022173094,0.97421875,0.13332878,77
0.9999897473753281,0.00012316115,0.9734375,0.13773078,78
0.9999794947506562,7.338729e-05,0.969921875,0.14191738,79
0.9999794947506562,0.00012855872,0.9715762867647058,0.14359166,80
1.0,4.832411e-05,0.9738740808823529,0.1271307,81
0.9999487368766404,0.00018976862,0.9746553308823529,0.1282317,82
0.9999384842519685,0.00017806809,0.9742647058823529,0.12266372,83
0.9997744422572179,0.00064886495,0.97109375,0.15054405,84
0.9999179790026247,0.00026070763,0.9645909926470588,0.15210018,85
0.9998667158792651,0.00049440714,0.9649356617647058,0.16467838,86
0.999764189632546,0.00088495197,0.9634191176470589,0.16698627,87
0.9998462106299213,0.0004261144,0.9688878676470589,0.14378732,88
0.999753937007874,0.0007375156,0.9684972426470588,0.14414796,89
0.9999487368766404,0.00021948015,0.9673253676470589,0.15432933,90
0.9998359580052494,0.00048088914,0.9684512867647058,0.14591971,91
0.9998462106299213,0.00052347186,0.9672334558823529,0.14778158,92
0.9999179790026247,0.0003476301,0.9715762867647058,0.14129174,93
0.999887221128609,0.00041397233,0.9723115808823529,0.12915191,94
0.9999897473753281,0.000120648394,0.9723115808823529,0.13375604,95
1.0,7.116347e-05,0.973046875,0.13863297,96
0.9999179790026247,0.0002682649,0.9649356617647058,0.15263283,97
0.9999077263779528,0.00035859086,0.96953125,0.1456921,98
0.9999897473753281,0.000120410456,0.96953125,0.13625959,99
