train_acc,train_loss,val_acc,val_loss,curr_epoch
0.3357974910394265,1.7740048,0.47874540441176466,1.4051464,0
0.48732218862007165,1.3896664,0.5500459558823529,1.2383282,1
0.5513202844982079,1.2294459,0.5951746323529412,1.1207277,2
0.5957311267921147,1.118824,0.6231158088235295,1.023277,3
0.6284232190860215,1.0354831,0.6738511029411764,0.90644777,4
0.6529317876344086,0.96857935,0.6854779411764705,0.8735007,5
0.6742691532258065,0.910017,0.6998851102941177,0.8425579,6
0.6939054099462365,0.86265975,0.7123391544117647,0.823966,7
0.7104684699820788,0.82293195,0.7372472426470588,0.7646203,8
0.7219562051971326,0.78779095,0.7457490808823529,0.7472669,9
0.7349210349462365,0.75116384,0.7519990808823529,0.73665714,10
0.7470038082437277,0.7234192,0.7519990808823529,0.7074416,11
0.7553483422939068,0.69798446,0.73828125,0.75634396,12
0.7610817092293907,0.6783739,0.76171875,0.69671136,13
0.7709033378136201,0.6521655,0.7616727941176471,0.7031242,14
0.7811449932795699,0.62948304,0.7622012867647059,0.655248,15
0.7828601030465949,0.61744905,0.7727022058823529,0.6413701,16
0.7922897065412186,0.59353715,0.7864659926470587,0.6230351,17
0.7969100022401433,0.58050305,0.7887867647058824,0.61029094,18
0.80352542562724,0.5674061,0.7978630514705882,0.58647096,19
0.8063186043906809,0.5508308,0.7770450367647059,0.6354552,20
0.8113099238351255,0.53956467,0.7887867647058824,0.6117459,21
0.8186253920250895,0.518626,0.8005974264705882,0.58822864,22
0.8218315972222223,0.5092456,0.8042509191176471,0.57143134,23
0.827354950716846,0.498131,0.8004365808823529,0.58507836,24
0.8314292114695341,0.48278666,0.8134880514705882,0.55276304,25
0.8351744511648745,0.47189528,0.8146139705882354,0.5625188,26
0.8365605398745519,0.46628687,0.7969898897058824,0.5879872,27
0.8422869063620072,0.45488223,0.8182674632352942,0.524371,28
0.8463121639784946,0.4401351,0.8224264705882354,0.5458235,29
0.8482582885304659,0.4324534,0.8056755514705882,0.57054067,30
0.8526265681003584,0.42152902,0.8208180147058824,0.5348272,31
0.8553427419354839,0.41050762,0.8217371323529411,0.5278758,32
0.8598860327060932,0.40587738,0.8194393382352942,0.5299288,33
0.8626022065412186,0.39270237,0.8124080882352942,0.5669074,34
0.8675375224014337,0.3833237,0.8290670955882353,0.51572526,35
0.8685245855734767,0.37489668,0.8402113970588235,0.49537593,36
0.8719198028673836,0.3699116,0.8213924632352942,0.5527634,37
0.8738799283154122,0.35888532,0.8235983455882353,0.52653056,38
0.8784162186379928,0.35014737,0.8263327205882354,0.51314545,39
0.879144265232975,0.34311533,0.8217371323529411,0.5206574,40
0.8808033714157707,0.34027904,0.8215073529411765,0.5186802,41
0.8853956653225806,0.32507434,0.8371783088235294,0.5152401,42
0.8832955309139785,0.32981625,0.8315027573529411,0.52101135,43
