train_acc,train_loss,val_acc,val_loss,curr_epoch
0.4403435431644414,1.5317109,0.5938189338235295,1.1500416,0
0.6328722326828712,1.0293225,0.6869944852941177,0.89813423,1
0.7214749693312792,0.7921849,0.7419347426470588,0.7444445,2
0.787489390762296,0.60331094,0.7526424632352942,0.71738726,3
0.8442889314447106,0.44348416,0.79453125,0.6014257,4
0.8889792308570125,0.31760502,0.8134420955882353,0.5497538,5
0.9218856983909619,0.225685,0.8536305147058825,0.4737982,6
0.944771785490129,0.1577526,0.8579273897058824,0.46302962,7
0.9589716706607326,0.11844999,0.8433823529411765,0.5710114,8
0.9680777844345545,0.09294396,0.8638786764705882,0.49061984,9
0.9749715601106926,0.07264825,0.8768382352941175,0.45502043,10
0.9780308541595344,0.063085474,0.8996783088235294,0.3816566,11
0.9834032294876184,0.04735463,0.9066176470588235,0.3472589,12
0.9840513736733996,0.04685069,0.9120863970588236,0.3358657,13
0.9869956600193998,0.038499992,0.8968060661764706,0.41110492,14
0.9882179511868081,0.033645123,0.9170726102941176,0.28733644,15
0.9894603018372703,0.031139117,0.9095128676470589,0.37318066,16
0.9907111220472441,0.027590454,0.9248851102941176,0.31501132,17
0.9924028051181102,0.023100683,0.9221966911764706,0.29994923,18
0.9928396560823919,0.020653155,0.9229779411764707,0.2860815,19
0.993653625328084,0.01878529,0.9190257352941176,0.32123804,20
0.993680371305489,0.018957179,0.9314797794117646,0.2793421,21
0.9953167793563849,0.014244637,0.9392922794117646,0.23178211,22
0.9958681922572179,0.01236732,0.9347426470588236,0.28052148,23
0.995515591121762,0.013372764,0.9303079044117647,0.25784066,24
0.9941314867910533,0.017530844,0.9307444852941176,0.26816177,25
0.9960014763779528,0.012034903,0.9353860294117646,0.2733104,26
0.9962372867454068,0.011019169,0.9474494485294118,0.21855994,27
0.9955360963711058,0.013313116,0.9295726102941175,0.28160685,28
0.9956323818897638,0.012975317,0.9334329044117646,0.27525333,29
0.9971150005705809,0.008528092,0.9326056985294118,0.275492,30
0.9969344652230971,0.009522117,0.9381204044117647,0.27342805,31
0.9960117290026247,0.01166126,0.9331341911764707,0.2776726,32
0.9969919690745179,0.009026795,0.9486672794117647,0.21034448,33
0.9982673064304461,0.0053485874,0.9467141544117647,0.24718408,34
0.9964240628209518,0.01014618,0.9443244485294118,0.27053338,35
0.9962742853474837,0.011155907,0.9334329044117646,0.26843315,36
0.9963910761154856,0.010661533,0.9323988970588235,0.27664986,37
0.9977341699475065,0.0069227307,0.9417738970588235,0.23427951,38
0.9983390748031497,0.0049700504,0.9444163602941176,0.2415416,39
0.9977341699475065,0.006719587,0.9435891544117647,0.22104315,40
0.9980725065616798,0.0054239263,0.9494485294117647,0.21638353,41
0.9983453155312108,0.004906777,0.9528722426470588,0.19226049,42
0.9981340223097113,0.0057501416,0.9534007352941176,0.21376641,43
0.9980314960629921,0.0056377035,0.9497931985294118,0.20810492,44
0.9975496227034121,0.0071646716,0.9518382352941176,0.19785999,45
0.9983493274278216,0.0052908426,0.9550091911764707,0.19108805,46
0.9984826115485564,0.004767513,0.9541819852941176,0.19836792,47
0.9987184219160105,0.004202582,0.9563419117647058,0.18380862,48
0.998570873273993,0.004511009,0.9529181985294117,0.19444937,49
0.998298064304462,0.0046088975,0.9508731617647058,0.2273591,50
0.998902969160105,0.0031810019,0.9630284926470589,0.16567521,51
0.9987081692913385,0.0037756714,0.9521369485294118,0.2016587,52
0.9980212434383202,0.005983853,0.9540441176470589,0.17978327,53
0.9983493274278216,0.0046837376,0.9571691176470589,0.18758632,54
0.9984928641732284,0.004841187,0.9576056985294118,0.17672315,55
0.9991900426509186,0.002759888,0.9536534926470589,0.18824944,56
0.9986158956692913,0.0044114776,0.9584329044117647,0.17111622,57
0.9985236220472441,0.004248612,0.9545726102941176,0.18465093,58
0.9989644849081365,0.0033418257,0.9559972426470589,0.19540909,59
0.998533874671916,0.0044609625,0.9497472426470589,0.22827983,60
0.998410843175853,0.0049440335,0.9587775735294117,0.1838856,61
0.9980930118110236,0.005905132,0.9549632352941175,0.19192557,62
0.9990465059055118,0.0030755105,0.9569163602941175,0.16663016,63
0.9992413057742782,0.0025679632,0.9579503676470589,0.17423715,64
0.9995796423884514,0.0014112698,0.9618106617647058,0.15736443,65
0.9998154527559056,0.0007667837,0.9629825367647058,0.15386769,66
0.9997744422572179,0.00093371695,0.9660615808823529,0.14742945,67
0.9996411581364829,0.0010584943,0.9629825367647058,0.16617481,68
0.9996206528871391,0.0013259959,0.9645909926470588,0.16845988,69
0.9997231791338582,0.00095393736,0.9625459558823529,0.18695919,70
0.9996719160104987,0.00094667554,0.9641084558823529,0.1647399,71
